Time,hip.X,hip.Y,hip.Z,lowerback.X,lowerback.Y,lowerback.Z,upperback.X,upperback.Y,upperback.Z,thorax.X,thorax.Y,thorax.Z,rclavicle.X,rclavicle.Y,rclavicle.Z,rhumerus.X,rhumerus.Y,rhumerus.Z,rradius.X,rradius.Y,rradius.Z,rwrist.X,rwrist.Y,rwrist.Z,rthumb.X,rthumb.Y,rthumb.Z,rthumbEnd.X,rthumbEnd.Y,rthumbEnd.Z,rhand.X,rhand.Y,rhand.Z,rfingers.X,rfingers.Y,rfingers.Z,rfingersEnd.X,rfingersEnd.Y,rfingersEnd.Z,lclavicle.X,lclavicle.Y,lclavicle.Z,lhumerus.X,lhumerus.Y,lhumerus.Z,lradius.X,lradius.Y,lradius.Z,lwrist.X,lwrist.Y,lwrist.Z,lthumb.X,lthumb.Y,lthumb.Z,lthumbEnd.X,lthumbEnd.Y,lthumbEnd.Z,lhand.X,lhand.Y,lhand.Z,lfingers.X,lfingers.Y,lfingers.Z,lfingersEnd.X,lfingersEnd.Y,lfingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,upperneck.X,upperneck.Y,upperneck.Z,head.X,head.Y,head.Z,headEnd.X,headEnd.Y,headEnd.Z,rhipjoint.X,rhipjoint.Y,rhipjoint.Z,rfemur.X,rfemur.Y,rfemur.Z,rtibia.X,rtibia.Y,rtibia.Z,rfoot.X,rfoot.Y,rfoot.Z,rtoes.X,rtoes.Y,rtoes.Z,rtoesEnd.X,rtoesEnd.Y,rtoesEnd.Z,lhipjoint.X,lhipjoint.Y,lhipjoint.Z,lfemur.X,lfemur.Y,lfemur.Z,ltibia.X,ltibia.Y,ltibia.Z,lfoot.X,lfoot.Y,lfoot.Z,ltoes.X,ltoes.Y,ltoes.Z,ltoesEnd.X,ltoesEnd.Y,ltoesEnd.Z
0.0,1.1009,17.8301,-17.0494,1.1009,17.8301,-17.0494,1.1541195210686777,19.96415048481072,-16.911196901060947,1.1686525280171756,22.076345002095774,-16.539055969477232,1.1686525280171756,22.076345002095774,-16.539055969477232,-1.93273530413533,23.007854704699216,-17.077809971812275,-1.937187215955828,17.788385469873155,-17.975648523048196,-2.5448076258950123,14.33253623701117,-16.620534361528,-2.5448076258950123,14.33253623701117,-16.620534361528,-2.3108637433650436,13.72672914411127,-16.049004594832535,-2.5448076258950123,14.33253623701117,-16.620534361528,-2.729171113950465,13.771473893736031,-16.162597320407023,-2.810040853721951,13.290953619894077,-15.808226537587466,1.1686525280171756,22.076345002095774,-16.539055969477232,4.4364456016405835,23.1528278169631,-16.837657021341073,4.811513979062912,18.045989126163,-17.415551396123277,5.166503574923444,14.558328234255242,-16.0802402734676,5.166503574923444,14.558328234255242,-16.0802402734676,5.214620995597824,13.952708481650859,-16.001835719498764,5.166503574923444,14.558328234255242,-16.0802402734676,5.467272607473032,14.12983961219421,-16.0030626943178,5.672924816426602,13.75768888648486,-15.968074650552524,1.1686525280171756,22.076345002095774,-16.539055969477232,1.23548099526536,23.72197620289012,-16.59959062102019,1.3482698124167323,25.394826212100142,-16.693804038385316,1.2551736658240347,27.06297704400841,-16.46354694513227,1.1009,17.8301,-17.0494,-0.42258959085423253,16.01727526754555,-16.5205864557708,-0.22824313573674526,8.916636193522159,-15.974702665266364,-0.22209479492320683,1.513580209027852,-18.04987396519518,-0.4546908276505792,0.5486444642320266,-15.927281448465976,-0.5712308393956691,0.35597961020659774,-14.784738009429274,1.1009,17.8301,-17.0494,2.6423600411969774,15.995412118612379,-16.423337699440058,2.516885297951333,8.982704064042064,-15.88198104004437,2.6050759853450134,1.488473587135906,-17.977673062305257,2.637890859008329,0.7398965577929504,-15.89757923343442,2.6507277512676546,0.6528334934457611,-14.795517410339365
0.033333,1.102,17.8241,-17.0499,1.102,17.8241,-17.0499,1.154731789775442,19.958217037820642,-16.91254020628024,1.1696353994854964,22.070456045362338,-16.540666548249884,1.1696353994854964,22.070456045362338,-16.540666548249884,-1.9320263485001596,23.00334545954867,-17.07544166779234,-1.936958772819154,17.78311460286457,-17.9688388084938,-2.5458548901721945,14.332672910865497,-16.60058133199788,-2.5458548901721945,14.332672910865497,-16.60058133199788,-2.311702408501467,13.72435765910018,-16.031807723259625,-2.5458548901721945,14.332672910865497,-16.60058133199788,-2.729969456602768,13.769195052422173,-16.1455190155266,-2.810595797324688,13.28687366059208,-15.793547754959953,1.1696353994854964,22.070456045362338,-16.540666548249884,4.4375208996943565,23.14548851343036,-16.843451886442253,4.807772110465596,18.038257609939834,-17.42098643030416,5.156533442130662,14.54888137259357,-16.088518452385575,5.156533442130662,14.54888137259357,-16.088518452385575,5.207780173913908,13.943363713425056,-16.01131753324196,5.156533442130662,14.54888137259357,-16.088518452385575,5.459697002946742,14.121512289211315,-16.014569748121566,5.667145837304511,13.750149746168281,-15.981889484227073,1.1696353994854964,22.070456045362338,-16.540666548249884,1.2382572203149813,23.716019970699143,-16.60102340731471,1.3508625554615061,25.388862317993723,-16.695591679977912,1.2568087735733944,27.05703229801403,-16.465863093660058,1.102,17.8241,-17.0499,-0.42126629988762065,16.011513422740524,-16.51962885410816,-0.22740796523735676,8.909888078579147,-15.986551623163669,-0.2146709113520198,1.5037526213598547,-18.050675406389253,-0.4512086448616721,0.5320178038120255,-15.931623202433105,-0.5696587121065034,0.37865149802625964,-14.783339618896651,1.102,17.8241,-17.0499,2.643707417679278,15.989874787621769,-16.423091581542877,2.515190423878643,8.97883731747257,-15.861199975476039,2.601186739506037,1.4883599595956882,-17.970357787336567,2.6365142661767873,0.7387385128758578,-15.89068128023817,2.650576124812194,0.6575086335866219,-14.788189105326087
0.066666,1.1014,17.8228,-17.048,1.1014,17.8228,-17.048,1.154685920548777,19.956833721846753,-16.90956384001221,1.1702014106357495,22.06913730813829,-16.538082226729315,1.1702014106357495,22.06913730813829,-16.538082226729315,-1.9317468173149805,23.00143036939938,-17.072235318583843,-1.9405473454283537,17.780238955724716,-17.959971624800318,-2.549104232518173,14.335729753608078,-16.576698063530046,-2.549104232518173,14.335729753608078,-16.576698063530046,-2.313710392723442,13.724398587541152,-16.01168284799869,-2.549104232518173,14.335729753608078,-16.576698063530046,-2.7321351791505046,13.769408479389634,-16.12473891787364,-2.811869644139757,13.284960477753616,-15.775495666108132,1.1702014106357495,22.06913730813829,-16.538082226729315,4.437911169473198,23.143948138495148,-16.84353929711092,4.801826944779114,18.035916973478752,-17.418015176243145,5.152716652547036,14.546951787023838,-16.085029713048527,5.152716652547036,14.546951787023838,-16.085029713048527,5.203247766886025,13.94117733423083,-16.009387371552567,5.152716652547036,14.546951787023838,-16.085029713048527,5.45539144161192,14.119010460836146,-16.012399951206383,5.662389836571256,13.747301550604023,-15.980819776439509,1.1702014106357495,22.06913730813829,-16.538082226729315,1.239799838436698,23.7145691065823,-16.600873887138587,1.3528588073045387,25.387415275291943,-16.69483134555467,1.258726321503862,27.0553496439571,-16.46343031607868,1.1014,17.8228,-17.048,-0.4209222951984162,16.010135202712185,-16.515290913522822,-0.22532590219897441,8.908322427439703,-15.985354810844239,-0.20983748068955238,1.5030418100094245,-18.05252454785438,-0.44894491254944213,0.5278881291570479,-15.935332106707511,-0.568627571078768,0.3891131127417323,-14.785321503944962,1.1014,17.8228,-17.048,2.6442409705855177,15.988217029949531,-16.425039527430883,2.5166042822442263,8.977488637551973,-15.859105356064624,2.5992873381545385,1.4863282479764734,-17.96596857431596,2.635202621274879,0.7372342623243169,-15.886112085324914,2.6495506913317683,0.6657898086766089,-14.782946255619958
0.099999,1.1025,17.8232,-17.0438,1.1025,17.8232,-17.0438,1.1554802238400441,19.95731642359057,-16.90652628750245,1.1717077310746,22.0697799155201,-16.535985569937115,1.1717077310746,22.0697799155201,-16.535985569937115,-1.9307976629720307,23.001383820980877,-17.068101280794995,-1.9424250506481562,17.779465133193163,-17.95151681093314,-2.5485192121390847,14.338943374922716,-16.557281977099816,-2.5485192121390847,14.338943374922716,-16.557281977099816,-2.311422115895945,13.72734807136845,-15.993265665435484,-2.5485192121390847,14.338943374922716,-16.557281977099816,-2.7301418867943155,13.7721895659668,-16.105296903800884,-2.808760639230955,13.287443923305785,-15.756213742095158,1.1717077310746,22.0697799155201,-16.535985569937115,4.4389845751378925,23.14524829209732,-16.843750425192177,4.796398705523672,18.03633614154614,-17.414461724669486,5.151338993347756,14.548687803274614,-16.079104706853194,5.151338993347756,14.548687803274614,-16.079104706853194,5.197522892974685,13.943961377537535,-15.993018456902886,5.151338993347756,14.548687803274614,-16.079104706853194,5.4508397321591815,14.120079676317584,-15.997770397623961,5.655236578734632,13.74762239094747,-15.9589032317286,1.1717077310746,22.0697799155201,-16.535985569937115,1.2405403533096508,23.715148811859677,-16.601222079458527,1.3543052209381312,25.38789312141448,-16.69613608446043,1.2613283933515809,27.055909894057528,-16.46486184202646,1.1025,17.8232,-17.0438,-0.41612135781718695,16.008326506032542,-16.508056422272894,-0.2234642203301538,8.906059475229661,-15.98315531973478,-0.20772282058998087,1.5015097531009163,-18.05293966998902,-0.44639638510934654,0.52463995394597,-15.9364895233523,-0.5658300774675823,0.38937606796257096,-14.786034785138602,1.1025,17.8232,-17.0438,2.649239106794001,15.990927913392605,-16.42371144095905,2.5193847925978483,8.979991555653047,-15.86086648245785,2.6024489599618312,1.4924757538974047,-17.98063075073385,2.636306547857607,0.7438921663616681,-15.900555992963351,2.6496474723083816,0.6707690886820419,-14.797487518141658
0.133332,1.1048,17.8225,-17.0455,1.1048,17.8225,-17.0455,1.1570424120462,19.956494571724278,-16.90606620232198,1.1728092296494153,22.068788182015467,-16.534538449003758,1.1728092296494153,22.068788182015467,-16.534538449003758,-1.92983362318119,23.00035333635701,-17.06592002329457,-1.9421333908182894,17.77801710171214,-17.946854722878676,-2.5470287988945395,14.340619330864014,-16.544417920788618,-2.5470287988945395,14.340619330864014,-16.544417920788618,-2.3136257594591987,13.725904254115548,-15.982255449788934,-2.5470287988945395,14.340619330864014,-16.544417920788618,-2.731866994501333,13.772631972483653,-16.09529390165256,-2.813129241850239,13.286724519625762,-15.748438464167487,1.1728092296494153,22.068788182015467,-16.534538449003758,4.440080981453515,23.143523269062964,-16.844907911792827,4.793317474876584,18.033751473423525,-17.410501216387093,5.149959144356601,14.54848066292856,-16.0694024126063,5.149959144356601,14.54848066292856,-16.0694024126063,5.1928871664358285,13.944331809143799,-15.977755304681798,5.149959144356601,14.54848066292856,-16.0694024126063,5.447159739604992,14.119008378468743,-15.98427749284206,5.649539070947992,13.745812150309854,-15.942083435995883,1.1728092296494153,22.068788182015467,-16.534538449003758,1.241704225307311,23.714216205398326,-16.598198770552408,1.3549800686686448,25.386759325233687,-16.697157015293175,1.2616547153933224,27.055616859869822,-16.472174066996562,1.1048,17.8225,-17.0455,-0.41369525219366743,16.00843167836806,-16.50668082614224,-0.22291808069626193,8.906201136883517,-15.980600676982764,-0.20765577858157203,1.5020624635284943,-18.051858556524248,-0.4458883981015602,0.523305825406909,-15.936230621269663,-0.5650582135387957,0.3904719574505199,-14.785465419757035,1.1048,17.8225,-17.0455,2.6517853024345,15.989871354943006,-16.427081526579133,2.5197601440490582,8.979207987657016,-15.86134862966788,2.602518336293949,1.4930437902769995,-17.985893235455663,2.6343208696710825,0.7434379678824474,-15.906154205768768,2.6468496982407577,0.6559492653757961,-14.804122545475664
0.166665,1.1036,17.821,-17.0503,1.1036,17.821,-17.0503,1.1566291007982004,19.954791331807417,-16.908080618507626,1.1733677515364374,22.066752853218283,-16.534712020803738,1.1733677515364374,22.066752853218283,-16.534712020803738,-1.9301659114130238,22.998181680164127,-17.06110714784595,-1.9452533088557376,17.774370358505017,-17.93320841664706,-2.5492488046202926,14.338346839002744,-16.527021128934877,-2.5492488046202926,14.338346839002744,-16.527021128934877,-2.31822890049098,13.722416587536964,-15.965204452940489,-2.5492488046202926,14.338346839002744,-16.527021128934877,-2.7361846714666087,13.770337204444655,-16.078794379247174,-2.819187736671587,13.284255792418941,-15.732595517103368,1.1733677515364374,22.066752853218283,-16.534712020803738,4.4401119472953035,23.14140651041701,-16.85086275612655,4.792437077283541,18.03167256958987,-17.417365771774218,5.145863980608706,14.548685270146226,-16.06950049648879,5.145863980608706,14.548685270146226,-16.06950049648879,5.187979328921204,13.942984060207928,-15.988320531498651,5.145863980608706,14.548685270146226,-16.06950049648879,5.442654886104821,14.117095220869718,-15.994227150075218,5.644395222676937,13.742731472843536,-15.960083663675045,1.1733677515364374,22.066752853218283,-16.534712020803738,1.2454371164097253,23.712111182936386,-16.596635445886783,1.3581971303721458,25.384562055579227,-16.6977190570579,1.2633244495389544,27.05377544550092,-16.476047559481763,1.1036,17.821,-17.0503,-0.4146155179643638,16.006878537050735,-16.51087181453041,-0.22395136676228825,8.905064543029308,-15.979157518439182,-0.2106069947094484,1.501328578781072,-18.051867661013816,-0.44951122326711046,0.5236046056541245,-15.935838006200319,-0.5689607702484075,0.38700121499976287,-14.785543196254757,1.1036,17.821,-17.0503,2.650912503651236,15.988221616279143,-16.43314515953442,2.5191251927087803,8.978268450148683,-15.858624563008842,2.600686782141141,1.4912774735171945,-17.980300059749077,2.631556566647388,0.7415695709888745,-15.900583771648432,2.6437666856077144,0.6467274964584402,-14.799157006586977
0.199998,1.1015,17.8181,-17.0514,1.1015,17.8181,-17.0514,1.1539150020169082,19.95195902780228,-16.90997085614949,1.1714636552021784,22.063671339212032,-16.535232389066305,1.1714636552021784,22.063671339212032,-16.535232389066305,-1.9322164411121792,22.99917930153372,-17.05346727661714,-1.948569753902391,17.772386921341127,-17.907497112408286,-2.5536289711550744,14.336958056138403,-16.50031456229281,-2.5536289711550744,14.336958056138403,-16.50031456229281,-2.321949459516865,13.723202914128844,-15.93639304493077,-2.5536289711550744,14.336958056138403,-16.50031456229281,-2.7400597208973894,13.770789171332446,-16.049555700119146,-2.822685911332616,13.286112422987381,-15.701303403116217,1.1714636552021784,22.063671339212032,-16.535232389066305,4.4386193068042505,23.135687708072048,-16.85605050576302,4.789490580068856,18.025745965031085,-17.421580648483218,5.1516818504942155,14.548142539670971,-16.062189680457,5.1516818504942155,14.548142539670971,-16.062189680457,5.186416871796206,13.93960293985539,-16.00127269800184,5.1516818504942155,14.548142539670971,-16.062189680457,5.443170784649249,14.110737511133573,-16.001100146366774,5.640359545378905,13.733041348605813,-15.9792974320012,1.1714636552021784,22.063671339212032,-16.535232389066305,1.2450987334344101,23.708852416623778,-16.599959778014583,1.3578619516329846,25.381303758973853,-16.701032042721234,1.2628241388832706,27.050210772524736,-16.477135607357866,1.1015,17.8181,-17.0514,-0.4164155078040559,16.004597933399033,-16.509052718083723,-0.223542963830628,8.902522406173123,-15.981645565818969,-0.21309912234971165,1.5002899775328373,-18.059735466247062,-0.4499995898823315,0.5218552257442344,-15.943809072660745,-0.5684234012819568,0.3762710211404252,-14.794510212196913,1.1015,17.8181,-17.0514,2.6492532655152807,15.984618504963324,-16.437447134264485,2.5211976553464064,8.975165514936403,-15.85602152095961,2.6015027640664474,1.488945126553391,-17.98046226538436,2.63160783873915,0.738082351382535,-15.90115144228896,2.6435327667193653,0.6390996991487853,-14.800085933089148
0.233331,1.0995,17.8168,-17.0485,1.0995,17.8168,-17.0485,1.1507093114347637,19.950649888247632,-16.90649244193374,1.1684794852459566,22.062103994582138,-16.53031224858768,1.1684794852459566,22.062103994582138,-16.53031224858768,-1.935279254263879,23.000780927638655,-17.042308331349968,-1.9528529951511582,17.772954918723862,-17.889963544892154,-2.557999956620111,14.338026637003923,-16.481597211843326,-2.557999956620111,14.338026637003923,-16.481597211843326,-2.3254243806994546,13.728611294419679,-15.913354490897333,-2.557999956620111,14.338026637003923,-16.481597211843326,-2.743737015739123,13.775451744248798,-16.026077270115874,-2.825842215043691,13.293532926785911,-15.673896507264848,1.1684794852459566,22.062103994582138,-16.53031224858768,4.435993926406518,23.13170416085773,-16.85551106778974,4.7834990770814345,18.021269727848463,-17.418662633682686,5.127321047362492,14.534172368824343,-16.078964770043623,5.127321047362492,14.534172368824343,-16.078964770043623,5.168191108324521,13.931295507435289,-15.97843132725644,5.127321047362492,14.534172368824343,-16.078964770043623,5.42314477967131,14.104795498411358,-15.988716714899866,5.624184705677833,13.731437041454884,-15.941817166177376,1.1684794852459566,22.062103994582138,-16.53031224858768,1.242580935627487,23.707062074248057,-16.59998597601179,1.3559675975665415,25.379342591687355,-16.703165307698317,1.2619164500621047,27.04828745799424,-16.479134429511866,1.0995,17.8168,-17.0485,-0.41725207565414135,16.003924873295265,-16.50082790414871,-0.21958762064514142,8.901475535623273,-15.98027330957798,-0.2106555948076468,1.5012452203773705,-18.065488678773686,-0.44652194912761844,0.5206828909799717,-15.95043182867094,-0.5642728082057858,0.38023114363433974,-14.800425362491765,1.0995,17.8168,-17.0485,2.6486549538998396,15.98241878235586,-16.440801750815442,2.5254427419702528,8.973399431942894,-15.853135434894554,2.602860714270067,1.4870643463928666,-17.977279152943694,2.6323958280974527,0.7358525674935332,-15.898086217693551,2.6441606058071865,0.6354048173496836,-14.797151676316782
0.266664,1.0962,17.8171,-17.0434,1.0962,17.8171,-17.0434,1.1502551506070462,19.95075732735492,-16.899565595848866,1.1694844714049186,22.061993694043036,-16.522236830320416,1.1694844714049186,22.061993694043036,-16.522236830320416,-1.9352334252153456,22.99806014047696,-17.033195807897293,-1.9551228362872017,17.771937010693577,-17.89123684454436,-2.5596277006055534,14.340605826751935,-16.473855086257235,-2.5596277006055534,14.340605826751935,-16.473855086257235,-2.3243472978332718,13.735356385652725,-15.902283136000396,-2.5596277006055534,14.340605826751935,-16.473855086257235,-2.743010108550939,13.780439129439038,-16.014430069439786,-2.8231768921361637,13.300537301566148,-15.659062903660702,1.1694844714049186,22.061993694043036,-16.522236830320416,4.436018052940225,23.134024228210272,-16.849281636754075,4.780859986256384,18.022996033442215,-17.40866919767473,5.117581500003638,14.532953733125357,-16.074849394036036,5.117581500003638,14.532953733125357,-16.074849394036036,5.159393114443816,13.933088669501013,-15.958009591995522,5.117581500003638,14.532953733125357,-16.074849394036036,5.414041910836783,14.106732614469008,-15.97253775383819,5.6156913695787845,13.735159137252943,-15.915233271303046,1.1694844714049186,22.061993694043036,-16.522236830320416,1.2454462121886773,23.70674018645948,-16.594840733252024,1.3592312697045654,25.378847514628514,-16.700361737651733,1.264900178469878,27.04797244910682,-16.477794853706097,1.0962,17.8171,-17.0434,-0.4197886712915744,16.00502380687344,-16.490990706613687,-0.2159922500134586,8.902522162950902,-15.973523477069712,-0.20826538336623282,1.5023746553995245,-18.059037513875253,-0.4462530765981914,0.5190790314949939,-15.945487781320958,-0.5649456592890038,0.38412765746737826,-14.794919648674203,1.0962,17.8171,-17.0434,2.646270142641076,15.982103838564923,-16.43990656564366,2.5269836985244942,8.973634639253273,-15.844914608513182,2.5996929899349723,1.4864058154848951,-17.966072544635477,2.6323108333839076,0.7371806268927819,-15.886208987868386,2.6456609280561305,0.646331378762408,-14.784458919120311
0.299997,1.0951,17.8176,-17.0395,1.0951,17.8176,-17.0395,1.151586446211687,19.951214597636188,-16.89596632503785,1.1719608706194278,22.062526855286833,-16.519122599305035,1.1719608706194278,22.062526855286833,-16.519122599305035,-1.9339595289404456,22.99415674535771,-17.03088123970533,-1.9567840654241102,17.769142624802104,-17.895577404510526,-2.561647567384778,14.342702977820611,-16.46656293180942,-2.561647567384778,14.342702977820611,-16.46656293180942,-2.3238418748740792,13.738278616492718,-15.895162991099873,-2.561647567384778,14.342702977820611,-16.46656293180942,-2.742705032011231,13.781729913448338,-16.00719967908689,-2.820890015399952,13.30144811918248,-15.651904299762487,1.1719608706194278,22.062526855286833,-16.519122599305035,4.437066220273981,23.138977375510088,-16.84591113042004,4.778505781464101,18.0272502854039,-17.400983010746174,5.118906753978752,14.541059699721753,-16.058055506145774,5.118906753978752,14.541059699721753,-16.058055506145774,5.157515125160131,13.938963039315936,-15.952098674356202,5.118906753978752,14.541059699721753,-16.058055506145774,5.413136664771711,14.111361649325023,-15.964197986574797,5.6127601580559485,13.737658091347248,-15.91410538648506,1.1719608706194278,22.062526855286833,-16.519122599305035,1.24898016800382,23.707222399475665,-16.591766469354894,1.3635431084313394,25.379220803301724,-16.698168108833375,1.2693918054494497,27.048512872698627,-16.47678170749982,1.0951,17.8176,-17.0395,-0.4179282064703078,16.00435588965248,-16.482823027856124,-0.21181486988687365,8.901631642311468,-15.969344230225223,-0.20685419718066886,1.5012266924943924,-18.053952971967714,-0.44481235824551923,0.5167394446094952,-15.940954706366282,-0.563423061661416,0.37871874138999606,-14.790742283846868,1.0951,17.8176,-17.0395,2.6482759670349996,15.98388596097917,-16.440108705916735,2.5308480486291436,8.975839133782255,-15.839795825583384,2.597795755030711,1.4878186641393958,-17.95834734521114,2.634063684847047,0.7409789013511533,-15.877686457972368,2.649257706967962,0.6652432304380503,-14.774818254267533
